"UP 2210"
"Version"	"1.61"	"1.61"
"Serialnumber:"	26001508
"Main comment"	"Measure 1"
"Start:"	"2010-09-01"	"11:20:00"
"End:"	"2010-09-10"	"09:30:00"
"Storage interval:"	"0:10:00"



"Channel/Method"	"Comment"	"Range"	"Min"	"Max"
"U1  [V] Voltage"	""	""	112.854	131.795
"U2  [V] Voltage"	""	""	113.250	134.501
"U3  [V] Voltage"	""	""	110.544	130.706
"I5  [A] Current"	""	""	49.780	608.583
"I6  [A] Current"	""	""	81.364	347.896
"I7  [A] Current"	""	""	126.431	383.063
"S1-5  [VA] 1-Wattmeter"	""	""	6253.330	75693.300
"S2-6  [VA] 1-Wattmeter"	""	""	10360.000	42560.000
"S3-7  [VA] 1-Wattmeter"	""	""	15446.700	44800.000
"S1-7  [VA] 3-Wattmeter"	""	""	31640.000	134120.000
"PF1-5  [] 1-Wattmeter"	""	""	0.140	0.956
"PF2-6  [] 1-Wattmeter"	""	""	0.888	0.979
"PF3-7  [] 1-Wattmeter"	""	""	0.912	0.985
"PF1-7  [] 3-Wattmeter"	""		"	0.478	0.967
"Wp1-7  [Wh] Energy"	"10"	""	4993.330	18456.700




Date	Time	"U1  [V]"	"U2  [V]"	"U3  [V]"	"I5  [A]"	"I6  [A]"	"I7  [A]"	"S1-5  [VA]"	"S2-6  [VA]"	"S3-7  [VA]"	"S1-7  [VA]"	"PF1-5  []"	"PF2-6  []"	"PF3-7  []"	"PF1-7  []"	"Wp1-7  [Wh]"	
"01/09/2010"	"11:30:00"	117.012	117.441	113.976	121.999	230.328	158.298	14233.300	26973.300	17966.700	58100.000	0.928	0.941	0.939	0.937	9053.330	
"01/09/2010"	"11:40:00"	116.847	117.243	113.811	122.094	245.979	175.268	14280.000	28840.000	19833.300	62860.000	0.904	0.938	0.942	0.931	9776.660	
"01/09/2010"	"11:50:00"	117.078	117.804	113.943	120.585	226.651	215.620	14093.300	26693.300	24546.700	65380.000	0.903	0.940	0.942	0.933	10173.300	
"01/09/2010"	"12:00:00"	117.078	118.035	114.009	127.656	234.571	265.401	14933.300	27720.000	30286.700	72940.000	0.896	0.939	0.952	0.936	11363.300	
"01/09/2010"	"12:10:00"	118.200	119.421	115.494	144.721	252.107	285.105	17126.700	30100.000	32900.000	80080.000	0.877	0.956	0.959	0.940	12553.300	
"01/09/2010"	"12:20:00"	118.233	118.992	114.768	120.114	237.588	297.928	14186.700	28326.700	34206.700	76720.000	0.911	0.925	0.965	0.940	12040.000	
"01/09/2010"	"12:30:00"	117.309	118.398	114.273	132.559	245.413	286.897	15446.700	29073.300	32806.700	77280.000	0.892	0.941	0.964	0.940	12133.300	
"01/09/2010"	"12:40:00"	116.319	117.243	113.118	134.822	256.067	304.150	15633.300	30006.700	34440.000	80080.000	0.888	0.944	0.967	0.943	12576.700	
"01/09/2010"	"12:50:00"	116.088	116.814	112.623	122.471	251.919	308.016	14186.700	29400.000	34720.000	78260.000	0.918	0.926	0.966	0.942	12296.700	
"01/09/2010"	"13:00:00"	115.989	116.946	112.821	131.050	261.347	295.005	15166.700	30566.700	33273.300	79100.000	0.895	0.944	0.961	0.942	12413.300	
"01/09/2010"	"13:10:00"	116.979	117.705	114.207	139.159	277.940	283.785	16286.700	32760.000	32433.300	81340.000	0.892	0.951	0.960	0.943	12786.700	
"01/09/2010"	"13:20:00"	115.824	116.517	112.623	126.996	247.299	289.065	14700.000	28840.000	32573.300	76160.000	0.953	0.942	0.950	0.948	12040.000	
"01/09/2010"	"13:30:00"	115.296	116.022	111.897	135.387	256.915	301.793	15540.000	29773.300	33786.700	79100.000	0.943	0.944	0.952	0.947	12483.300	
"01/09/2010"	"13:40:00"	114.768	115.692	111.567	149.152	258.801	296.702	17126.700	29960.000	33133.300	80220.000	0.937	0.952	0.948	0.947	12646.700	
"01/09/2010"	"13:50:00"	114.966	115.659	111.666	127.091	242.396	289.914	14560.000	28046.700	32433.300	75040.000	0.950	0.942	0.952	0.948	11853.300	
"01/09/2010"	"14:00:00"	115.758	116.583	112.557	136.613	247.959	290.951	15726.700	28886.700	32760.000	77420.000	0.944	0.951	0.950	0.949	12250.000	
"01/09/2010"	"14:10:00"	117.177	117.936	114.174	144.061	264.741	277.940	16893.300	31220.000	31780.000	79940.000	0.933	0.958	0.945	0.947	12623.300	
"01/09/2010"	"14:20:00"	114.867	115.560	111.699	132.276	254.936	292.459	15166.700	29493.300	32713.300	77420.000	0.947	0.944	0.949	0.946	12203.300	
"01/09/2010"	"14:30:00"	115.263	115.989	112.359	145.381	256.067	293.214	16613.300	29586.700	32993.300	79100.000	0.944	0.950	0.945	0.946	12483.300	
"01/09/2010"	"14:40:00"	116.022	116.781	113.283	153.772	269.549	295.759	17780.000	31546.700	33553.300	82880.000	0.932	0.959	0.947	0.948	13090.000	
"01/09/2010"	"14:50:00"	115.362	115.857	112.326	128.599	254.936	284.257	14746.700	29586.700	31920.000	76300.000	0.932	0.949	0.952	0.947	12040.000	
"01/09/2010"	"15:00:00"	115.560	116.253	112.689	124.734	246.167	277.752	14420.000	28606.700	31313.300	74340.000	0.903	0.956	0.954	0.945	11713.300	
"01/09/2010"	"15:10:00"	117.705	118.266	114.867	129.542	251.353	276.337	15260.000	29773.300	31780.000	76720.000	0.900	0.965	0.955	0.948	12133.300	
"01/09/2010"	"15:20:00"	117.078	117.672	114.240	136.519	267.098	279.260	15960.000	31500.000	31920.000	79380.000	0.884	0.970	0.953	0.946	12530.000	
"01/09/2010"	"15:30:00"	118.035	118.530	114.834	122.754	263.138	289.914	14466.700	31220.000	33320.000	78960.000	0.905	0.952	0.957	0.946	12460.000	
"01/09/2010"	"15:40:00"	119.454	120.015	116.451	121.717	247.393	283.691	14560.000	29680.000	33040.000	77280.000	0.904	0.946	0.954	0.941	12133.300	
"01/09/2010"	"15:50:00"	122.952	123.381	120.279	124.262	250.504	262.761	15260.000	30893.300	31593.300	77700.000	0.879	0.956	0.946	0.937	12133.300	
"01/09/2010"	"16:00:00"	122.952	123.645	120.675	137.839	248.996	253.804	16893.300	30753.300	30660.000	78260.000	0.880	0.962	0.952	0.940	12273.300	
"01/09/2010"	"16:10:00"	123.678	124.503	121.071	135.482	235.042	270.492	16753.300	29306.700	32760.000	78820.000	0.917	0.958	0.949	0.946	12413.300	
"01/09/2010"	"16:20:00"	122.754	124.041	120.345	162.540	245.602	275.300	19973.300	30473.300	33180.000	83580.000	0.916	0.975	0.938	0.946	13183.300	
"01/09/2010"	"16:30:00"	122.853	124.404	120.642	164.049	226.557	266.721	20113.300	28186.700	32246.700	80500.000	0.919	0.970	0.933	0.943	12646.700	
"01/09/2010"	"16:40:00"	122.094	123.414	119.718	154.149	222.409	263.044	18853.300	27486.700	31546.700	77840.000	0.929	0.960	0.938	0.944	12250.000	
"01/09/2010"	"16:50:00"	121.929	123.546	120.048	177.814	240.793	259.084	21700.000	29773.300	31126.700	82600.000	0.912	0.976	0.936	0.944	12996.700	
"01/09/2010"	"17:00:00"	121.335	122.820	119.289	165.652	238.908	254.936	20066.700	29353.300	30426.700	79800.000	0.917	0.970	0.943	0.946	12600.000	
"01/09/2010"	"17:10:00"	121.665	122.886	119.223	143.684	220.994	259.272	17500.000	27206.700	30940.000	75600.000	0.930	0.959	0.949	0.948	11946.700	
"01/09/2010"	"17:20:00"	121.698	123.282	119.817	169.140	244.942	263.515	20580.000	30240.000	31640.000	82460.000	0.913	0.975	0.954	0.951	13066.700	
"01/09/2010"	"17:30:00"	121.731	123.282	119.751	163.483	236.079	279.543	19880.000	29120.000	33506.700	82460.000	0.920	0.970	0.953	0.951	13090.000	
"01/09/2010"	"17:40:00"	121.962	123.315	119.619	146.135	228.820	281.617	17826.700	28280.000	33740.000	79800.000	0.931	0.963	0.958	0.953	12693.300	
"01/09/2010"	"17:50:00"	122.028	123.711	119.949	165.274	245.130	283.031	20160.000	30333.300	33973.300	84420.000	0.917	0.976	0.962	0.956	13463.300	
"01/09/2010"	"18:00:00"	121.731	123.381	119.355	168.480	253.898	303.773	20533.300	31360.000	36306.700	88200.000	0.918	0.972	0.967	0.957	14070.000	
"01/09/2010"	"18:10:00"	120.378	121.896	117.738	175.174	275.206	312.918	21093.300	33553.300	36866.700	91560.000	0.922	0.971	0.968	0.958	14606.700	
"01/09/2010"	"18:20:00"	120.015	121.203	116.979	171.403	278.317	286.331	20580.000	33786.700	33506.700	87920.000	0.940	0.964	0.960	0.957	14023.300	
"01/09/2010"	"18:30:00"	120.972	122.226	117.771	174.420	273.132	254.747	21093.300	33413.300	30053.300	84560.000	0.944	0.964	0.953	0.955	13463.300	
"01/09/2010"	"18:40:00"	121.500	122.919	118.563	184.696	288.688	250.787	22493.300	35513.300	29773.300	87780.000	0.936	0.970	0.949	0.954	13953.300	
"01/09/2010"	"18:50:00"	121.566	122.952	118.464	173.571	286.048	250.504	21093.300	35233.300	29726.700	86100.000	0.944	0.960	0.948	0.952	13650.000	
"01/09/2010"	"19:00:00"	121.533	122.886	118.398	178.662	291.139	248.053	21700.000	35793.300	29400.000	86800.000	0.942	0.963	0.951	0.954	13813.300	
"01/09/2010"	"19:10:00"	122.292	123.744	119.388	194.973	301.227	238.813	23846.700	37333.300	28560.000	89740.000	0.934	0.973	0.952	0.956	14303.300	
"01/09/2010"	"19:20:00"	122.391	123.612	118.992	173.760	284.917	243.716	21280.000	35280.000	29026.700	85540.000	0.945	0.964	0.950	0.954	13603.300	
"01/09/2010"	"19:30:00"	122.259	123.546	118.563	177.437	290.479	254.276	21653.300	35886.700	30193.300	87640.000	0.944	0.964	0.947	0.953	13930.000	
"01/09/2010"	"19:40:00"	122.424	123.678	118.959	197.424	321.498	261.535	24173.300	39806.700	31173.300	95200.000	0.935	0.968	0.955	0.956	15143.300	
"01/09/2010"	"19:50:00"	122.556	123.612	118.827	186.770	312.730	247.393	22913.300	38686.700	29400.000	91000.000	0.952	0.958	0.954	0.955	14490.000	
"01/09/2010"	"20:00:00"	122.127	123.315	118.596	181.868	310.938	226.746	22166.700	38360.000	26926.700	87500.000	0.945	0.965	0.948	0.955	13930.000	
"01/09/2010"	"20:10:00"	122.259	123.744	118.893	201.573	330.549	233.439	24640.000	40926.700	27766.700	93380.000	0.924	0.977	0.948	0.955	14863.300	
"01/09/2010"	"20:20:00"	121.995	123.513	118.200	192.522	313.107	243.339	23520.000	38686.700	28793.300	91000.000	0.943	0.968	0.948	0.955	14490.000	
"01/09/2010"	"20:30:00"	121.995	123.513	118.200	195.539	315.935	243.716	23893.300	39013.300	28840.000	91700.000	0.948	0.965	0.948	0.955	14606.700	
"01/09/2010"	"20:40:00"	121.335	122.985	117.870	203.930	340.731	240.322	24686.700	41906.700	28326.700	94920.000	0.924	0.976	0.951	0.955	15120.000	
"01/09/2010"	"20:50:00"	121.236	122.721	117.243	195.256	328.569	248.807	23660.000	40320.000	29213.300	93240.000	0.940	0.968	0.950	0.955	14840.000	
"01/09/2010"	"21:00:00"	121.731	123.150	117.639	185.262	314.992	248.430	22540.000	38826.700	29213.300	90580.000	0.941	0.965	0.948	0.953	14396.700	
"01/09/2010"	"21:10:00"	126.516	126.483	122.754	206.758	332.057	245.979	26133.300	42046.700	30193.300	98420.000	0.924	0.970	0.948	0.951	15586.700	
"01/09/2010"	"21:20:00"	126.582	126.483	122.523	188.562	311.787	245.319	23846.700	39480.000	30100.000	93380.000	0.932	0.964	0.949	0.951	14816.700	
"01/09/2010"	"21:30:00"	126.054	126.021	122.193	190.259	324.986	243.433	23986.700	41020.000	29773.300	94780.000	0.905	0.967	0.953	0.947	14956.700	
"01/09/2010"	"21:40:00"	126.219	126.153	122.490	197.896	334.320	239.191	25013.300	42233.300	29353.300	96600.000	0.906	0.967	0.951	0.946	15236.700	
"01/09/2010"	"21:50:00"	126.450	126.417	122.754	187.148	322.723	236.362	23660.000	40833.300	29026.700	93520.000	0.909	0.966	0.950	0.946	14746.700	
"01/09/2010"	"22:00:00"	127.274	127.406	123.480	186.488	313.107	239.096	23753.300	39946.700	29540.000	93240.000	0.906	0.966	0.946	0.944	14676.700	
"01/09/2010"	"22:10:00"	124.965	126.285	121.368	188.845	316.595	237.116	23613.300	39993.300	28793.300	92400.000	0.911	0.969	0.946	0.947	14583.300	
"01/09/2010"	"22:20:00"	123.315	125.031	119.718	182.716	320.272	233.817	22540.000	40086.700	28000.000	90580.000	0.915	0.965	0.951	0.948	14326.700	
"01/09/2010"	"22:30:00"	123.612	125.295	119.817	174.891	309.618	238.059	21513.300	38780.000	28560.000	88900.000	0.920	0.962	0.951	0.948	14046.700	
"01/09/2010"	"22:40:00"	123.480	125.229	120.246	187.808	325.175	225.614	23193.300	40786.700	27160.000	91140.000	0.907	0.967	0.954	0.948	14396.700	
"01/09/2010"	"22:50:00"	123.612	125.196	119.982	172.723	312.447	230.800	21326.700	39153.300	27720.000	88200.000	0.921	0.955	0.958	0.948	13930.000	
"01/09/2010"	"23:00:00"	124.206	125.559	120.510	166.217	304.150	227.311	20673.300	38220.000	27440.000	86380.000	0.921	0.952	0.956	0.946	13603.300	
"01/09/2010"	"23:10:00"	121.929	123.546	118.530	165.369	303.019	218.826	20160.000	37473.300	25946.700	83580.000	0.919	0.954	0.958	0.947	13183.300	
"01/09/2010"	"23:20:00"	119.256	120.972	116.385	180.171	323.572	209.586	21466.700	39153.300	24313.300	84980.000	0.900	0.967	0.957	0.947	13416.700	
"01/09/2010"	"23:30:00"	119.355	121.170	116.649	182.434	320.272	209.304	21746.700	38826.700	24406.700	84980.000	0.902	0.966	0.956	0.947	13416.700	
"01/09/2010"	"23:40:00"	120.246	121.929	117.144	165.463	297.456	211.849	19926.700	36306.700	24826.700	81060.000	0.916	0.960	0.950	0.946	12763.300	
"01/09/2010"	"23:50:00"	120.576	122.193	117.243	164.332	297.079	217.600	19833.300	36353.300	25526.700	81760.000	0.916	0.959	0.951	0.946	12880.000	
"02/09/2010"	"00:00:00"	121.104	122.721	118.002	163.200	287.085	208.832	19786.700	35280.000	24640.000	79660.000	0.915	0.960	0.948	0.945	12553.300	
"02/09/2010"	"00:10:00"	123.051	124.635	119.982	163.389	285.483	206.947	20113.300	35653.300	24873.300	80640.000	0.913	0.960	0.944	0.943	12670.000	
"02/09/2010"	"00:20:00"	123.513	124.998	120.477	158.580	280.863	199.404	19600.000	35140.000	24033.300	78820.000	0.910	0.960	0.944	0.943	12390.000	
"02/09/2010"	"00:30:00"	126.285	127.670	123.645	161.880	286.614	188.185	20393.300	36586.700	23286.700	80220.000	0.902	0.958	0.938	0.938	12553.300	
"02/09/2010"	"00:40:00"	127.010	128.462	124.503	177.060	301.699	197.047	22493.300	38826.700	24593.300	85960.000	0.895	0.963	0.938	0.938	13440.000	
"02/09/2010"	"00:50:00"	127.076	128.297	124.305	155.092	283.126	194.313	19740.000	36400.000	24173.300	80360.000	0.904	0.949	0.938	0.934	12506.700	
"02/09/2010"	"01:00:00"	127.142	128.363	124.635	154.244	281.523	187.808	19600.000	36213.300	23426.700	79240.000	0.904	0.948	0.943	0.936	12366.700	
"02/09/2010"	"01:10:00"	127.439	128.594	124.899	146.984	276.054	185.545	18713.300	35560.000	23193.300	77420.000	0.904	0.944	0.941	0.934	12063.300	
"02/09/2010"	"01:20:00"	127.340	128.528	124.701	151.604	280.957	191.673	19320.000	36166.700	23940.000	79380.000	0.905	0.947	0.938	0.934	12366.700	
"02/09/2010"	"01:30:00"	127.208	128.363	124.536	147.078	273.603	189.599	18713.300	35186.700	23660.000	77560.000	0.908	0.946	0.939	0.935	12086.700	
"02/09/2010"	"01:40:00"	126.944	128.165	124.437	145.475	273.792	186.393	18433.300	35140.000	23240.000	76860.000	0.906	0.950	0.944	0.938	12016.700	
"02/09/2010"	"01:50:00"	126.318	127.901	124.140	163.106	286.708	183.093	20580.000	36680.000	22773.300	80080.000	0.897	0.961	0.941	0.939	12530.000	
"02/09/2010"	"02:00:00"	126.384	127.835	123.876	158.863	283.597	192.427	20066.700	36306.700	23846.700	80220.000	0.901	0.956	0.938	0.937	12530.000	
"02/09/2010"	"02:10:00"	126.549	127.967	123.909	148.115	274.735	192.427	18760.000	35186.700	23893.300	77840.000	0.909	0.947	0.939	0.935	12133.300	
"02/09/2010"	"02:20:00"	126.516	127.901	124.041	143.401	269.361	183.942	18153.300	34486.700	22866.700	75460.000	0.913	0.945	0.940	0.936	11783.300	
"02/09/2010"	"02:30:00"	126.582	127.967	124.173	145.947	270.115	182.434	18480.000	34626.700	22680.000	75740.000	0.912	0.949	0.936	0.936	11830.000	
"02/09/2010"	"02:40:00"	126.615	128.132	124.041	149.152	261.535	187.808	18900.000	33553.300	23333.300	75740.000	0.905	0.954	0.930	0.934	11806.700	
"02/09/2010"	"02:50:00"	126.747	128.330	124.338	149.152	261.347	184.131	18900.000	33600.000	22913.300	75460.000	0.905	0.952	0.926	0.932	11713.300	
"02/09/2010"	"03:00:00"	126.911	128.330	124.602	142.270	257.575	174.420	18013.300	33086.700	21746.700	72800.000	0.906	0.942	0.918	0.926	11246.700	
"02/09/2010"	"03:10:00"	126.681	128.396	124.899	166.783	275.112	172.157	21140.000	35373.300	21513.300	77980.000	0.893	0.961	0.920	0.932	12110.000	
"02/09/2010"	"03:20:00"	127.769	129.221	125.592	148.681	260.310	179.039	18993.300	33693.300	22493.300	75180.000	0.899	0.951	0.920	0.929	11643.300	
"02/09/2010"	"03:30:00"	127.769	129.188	125.493	144.250	253.710	176.682	18433.300	32806.700	22213.300	73500.000	0.908	0.947	0.915	0.928	11363.300	
"02/09/2010"	"03:40:00"	127.604	129.188	125.460	143.778	244.565	172.345	18293.300	31640.000	21653.300	71540.000	0.910	0.952	0.915	0.930	11106.700	
"02/09/2010"	"03:50:00"	126.977	128.495	124.668	146.890	250.221	179.039	18620.000	32200.000	22353.300	73220.000	0.917	0.950	0.921	0.933	11386.700	
"02/09/2010"	"04:00:00"	126.911	128.495	124.833	145.758	251.919	174.420	18526.700	32433.300	21793.300	72660.000	0.912	0.949	0.920	0.931	11270.000	
"02/09/2010"	"04:10:00"	126.878	128.462	124.866	147.832	248.902	170.366	18713.300	32013.300	21280.000	71960.000	0.910	0.947	0.917	0.929	11153.300	
"02/09/2010"	"04:20:00"	126.681	128.330	124.965	164.992	272.849	170.271	20906.700	35046.700	21280.000	77280.000	0.903	0.958	0.916	0.932	11993.300	
"02/09/2010"	"04:30:00"	126.911	128.297	124.800	147.644	265.212	178.097	18713.300	34113.300	22260.000	75040.000	0.910	0.949	0.922	0.931	11643.300	
"02/09/2010"	"04:40:00"	126.911	128.363	124.932	144.061	261.064	168.480	18293.300	33553.300	21046.700	72940.000	0.909	0.945	0.920	0.929	11293.300	
"02/09/2010"	"04:50:00"	126.615	128.231	124.569	145.664	250.976	171.120	18433.300	32246.700	21326.700	71960.000	0.912	0.950	0.922	0.932	11176.700	
"02/09/2010"	"05:00:00"	126.450	127.967	124.206	147.078	263.798	183.376	18573.300	33786.700	22820.000	75180.000	0.911	0.947	0.928	0.932	11690.000	
"02/09/2010"	"05:10:00"	126.087	127.670	124.008	144.910	260.592	175.645	18246.700	33320.000	21793.300	73360.000	0.917	0.941	0.922	0.930	11363.300	
"02/09/2010"	"05:20:00"	125.856	127.670	123.744	158.675	260.498	186.205	19973.300	33273.300	23100.000	76300.000	0.929	0.946	0.923	0.934	11876.700	
"02/09/2010"	"05:30:00"	126.252	128.000	124.305	158.769	259.744	180.925	20020.000	33273.300	22493.300	75740.000	0.927	0.950	0.923	0.936	11830.000	
"02/09/2010"	"05:40:00"	126.582	128.330	124.866	173.194	267.852	179.417	21886.700	34393.300	22400.000	78680.000	0.923	0.960	0.922	0.939	12320.000	
"02/09/2010"	"05:50:00"	127.307	128.957	125.196	169.328	256.915	196.199	21513.300	33180.000	24593.300	79240.000	0.937	0.945	0.920	0.935	12366.700	
"02/09/2010"	"06:00:00"	128.000	129.485	125.823	152.452	239.568	187.148	19553.300	31080.000	23566.700	74200.000	0.944	0.944	0.919	0.936	11573.300	
"02/09/2010"	"06:10:00"	128.297	129.584	126.153	148.964	246.356	184.508	19133.300	31966.700	23286.700	74340.000	0.935	0.944	0.921	0.934	11596.700	
"02/09/2010"	"06:20:00"	127.967	129.485	125.988	170.931	267.286	189.599	21793.300	34673.300	23940.000	80360.000	0.925	0.955	0.923	0.937	12553.300	
"02/09/2010"	"06:30:00"	128.066	129.485	125.889	163.860	257.953	193.936	20906.700	33413.300	24453.300	78820.000	0.929	0.956	0.922	0.938	12320.000	
"02/09/2010"	"06:40:00"	128.231	129.815	125.922	145.570	231.554	194.219	18713.300	30053.300	24500.000	73220.000	0.936	0.942	0.915	0.931	11363.300	
"02/09/2010"	"06:50:00"	127.736	129.287	125.724	167.254	252.579	194.030	21326.700	32713.300	24406.700	78400.000	0.932	0.952	0.917	0.936	12226.700	
"02/09/2010"	"07:00:00"	127.340	128.891	125.625	168.669	255.313	184.413	21466.700	32946.700	23193.300	77560.000	0.928	0.958	0.914	0.937	12110.000	
"02/09/2010"	"07:10:00"	127.043	128.528	124.767	156.789	241.171	198.650	19926.700	31033.300	24826.700	75740.000	0.944	0.945	0.920	0.936	11830.000	
"02/09/2010"	"07:20:00"	126.549	127.934	124.404	148.492	236.645	188.750	18806.700	30333.300	23520.000	72660.000	0.940	0.944	0.912	0.933	11293.300	
"02/09/2010"	"07:30:00"	125.130	126.615	123.018	155.469	244.470	203.081	19460.000	30986.700	24966.700	75460.000	0.942	0.944	0.923	0.937	11783.300	
"02/09/2010"	"07:40:00"	124.008	125.691	121.929	158.486	237.494	207.229	19693.300	29866.700	25293.300	74900.000	0.942	0.946	0.926	0.938	11713.300	
"02/09/2010"	"07:50:00"	123.150	124.800	121.104	169.046	251.070	211.849	20766.700	31313.300	25666.700	77700.000	0.932	0.961	0.930	0.943	12226.700	
"02/09/2010"	"08:00:00"	121.269	123.249	119.586	177.625	255.501	230.422	21513.300	31500.000	27580.000	80640.000	0.925	0.966	0.937	0.945	12693.300	
"02/09/2010"	"08:10:00"	120.147	122.061	118.299	161.975	230.705	247.582	19460.000	28186.700	29306.700	77000.000	0.942	0.957	0.939	0.946	12133.300	
"02/09/2010"	"08:20:00"	120.345	121.797	118.893	168.763	243.999	258.141	20300.000	29726.700	30706.700	80780.000	0.937	0.964	0.945	0.950	12786.700	
"02/09/2010"	"08:30:00"	119.388	121.170	118.101	184.602	248.902	277.752	22026.700	30193.300	32853.300	85120.000	0.928	0.976	0.950	0.953	13510.000	
"02/09/2010"	"08:40:00"	122.919	124.536	121.830	181.585	249.656	258.518	22353.300	31126.700	31546.700	84980.000	0.920	0.969	0.947	0.948	13440.000	
"02/09/2010"	"08:50:00"	123.051	124.701	121.731	169.988	228.065	261.818	20906.700	28466.700	31920.000	81200.000	0.934	0.959	0.943	0.946	12810.000	
"02/09/2010"	"09:00:00"	122.688	124.239	121.137	165.840	222.786	267.569	20300.000	27673.300	32433.300	80500.000	0.935	0.956	0.946	0.947	12693.300	
"02/09/2010"	"09:10:00"	122.193	123.777	120.972	186.676	249.090	267.192	22820.000	30846.700	32340.000	85960.000	0.912	0.970	0.948	0.946	13556.700	
"02/09/2010"	"09:20:00"	125.394	125.658	123.612	167.820	252.484	253.804	21046.700	31733.300	31406.700	84140.000	0.891	0.970	0.948	0.942	13230.000	
"02/09/2010"	"09:30:00"	125.526	125.691	123.876	169.423	256.727	253.050	21280.000	32246.700	31360.000	84840.000	0.893	0.969	0.947	0.942	13323.300	
"02/09/2010"	"09:40:00"	121.368	122.226	120.015	172.817	273.320	253.804	21000.000	33460.000	30473.300	84980.000	0.884	0.973	0.956	0.945	13370.000	
"02/09/2010"	"09:50:00"	118.728	119.850	117.309	157.449	252.296	246.262	18713.300	30286.700	28933.300	77840.000	0.889	0.975	0.958	0.948	12296.700	
"02/09/2010"	"10:00:00"	118.497	119.586	116.913	160.466	261.064	257.575	18853.300	31173.300	30146.700	80220.000	0.887	0.973	0.962	0.948	12670.000	
"02/09/2010"	"10:10:00"	118.728	119.685	117.045	128.128	216.280	236.551	15166.700	25900.000	27720.000	68740.000	0.918	0.946	0.963	0.947	10850.000	
"02/09/2010"	"10:20:00"	118.035	119.025	116.550	143.967	231.082	238.154	16940.000	27533.300	27766.700	72240.000	0.902	0.960	0.962	0.947	11410.000	
"02/09/2010"	"10:30:00"	117.606	118.629	116.088	151.792	248.147	250.316	17826.700	29446.700	29073.300	76300.000	0.886	0.970	0.966	0.949	12086.700	
"02/09/2010"	"10:40:00"	117.672	118.662	116.121	139.724	230.140	238.908	16380.000	27300.000	27766.700	71400.000	0.900	0.960	0.964	0.948	11293.300	
"02/09/2010"	"10:50:00"	117.276	118.233	115.560	131.993	221.654	242.585	15306.700	26226.700	28000.000	69440.000	0.893	0.960	0.962	0.946	10966.700	
"02/09/2010"	"11:00:00"	117.012	118.266	115.461	140.007	215.620	245.507	16380.000	25480.000	28373.300	70280.000	0.897	0.964	0.961	0.947	11083.300	
"02/09/2010"	"11:10:00"	117.045	118.332	116.154	156.978	247.487	229.668	18386.700	29306.700	26693.300	74340.000	0.881	0.974	0.963	0.947	11736.700	
"02/09/2010"	"11:20:00"	117.639	118.761	116.220	151.698	243.339	248.147	17826.700	28886.700	28840.000	75600.000	0.886	0.978	0.961	0.950	11970.000	
"02/09/2010"	"11:30:00"	117.936	118.827	116.220	148.210	252.579	256.538	17453.300	30006.700	29866.700	77420.000	0.884	0.971	0.964	0.948	12226.700	
"02/09/2010"	"11:40:00"	118.299	119.058	116.550	148.870	256.538	251.541	17593.300	30566.700	29306.700	77420.000	0.877	0.974	0.963	0.948	12250.000	
"02/09/2010"	"11:50:00"	118.398	119.520	116.583	153.112	254.936	263.892	18153.300	30520.000	30800.000	79520.000	0.880	0.977	0.962	0.949	12576.700	
"02/09/2010"	"12:00:00"	118.794	119.850	116.781	152.641	260.404	275.017	18153.300	31266.700	32153.300	81480.000	0.881	0.975	0.964	0.949	12903.300	
"02/09/2010"	"12:10:00"	119.586	120.675	117.606	148.492	255.595	269.549	17780.000	30893.300	31733.300	80360.000	0.878	0.973	0.963	0.948	12693.300	
"02/09/2010"	"12:20:00"	120.378	121.401	118.332	137.179	242.396	270.303	16426.700	29400.000	32013.300	77840.000	0.891	0.962	0.965	0.948	12296.700	
"02/09/2010"	"12:30:00"	121.038	121.995	118.893	127.751	232.025	268.606	15446.700	28326.700	31966.700	75740.000	0.899	0.952	0.962	0.945	11923.300	
"02/09/2010"	"12:40:00"	121.401	122.061	119.322	148.964	265.306	271.623	18060.000	32433.300	32433.300	82880.000	0.879	0.966	0.966	0.947	13090.000	
"02/09/2010"	"12:50:00"	127.670	129.947	127.571	49.780	81.364	126.431	6253.330	10360.000	15446.700	31640.000	0.924	0.964	0.957	0.952	4993.330	
"02/09/2010"	"13:00:00"	124.272	125.427	122.820	105.312	177.719	215.149	12973.300	22166.700	26273.300	61320.000	0.917	0.953	0.955	0.946	9660.000	
"02/09/2010"	"13:10:00"	123.216	124.305	121.071	133.219	199.781	256.915	16426.700	24826.700	31126.700	72380.000	0.949	0.949	0.944	0.947	11433.300	
"02/09/2010"	"13:20:00"	121.698	122.754	119.223	132.182	201.290	260.970	16100.000	24733.300	31126.700	71960.000	0.952	0.950	0.944	0.948	11363.300	
"02/09/2010"	"13:30:00"	120.774	121.500	118.101	126.336	213.075	264.175	15260.000	25900.000	31266.700	72380.000	0.956	0.944	0.948	0.948	11433.300	
"02/09/2010"	"13:40:00"	119.784	120.807	117.441	146.041	234.099	266.155	17500.000	28280.000	31266.700	77000.000	0.935	0.965	0.953	0.953	12226.700	
"02/09/2010"	"13:50:00"	118.497	119.652	116.385	166.971	259.178	274.829	19786.700	31033.300	32013.300	82880.000	0.918	0.973	0.957	0.954	13183.300	
