"UP 2210"
"Version"	"1.61"	"1.61"
"Serialnumber:"	26001552
"Main comment"	"Measure 1"
"Start:"	"2010-09-14"	"16:50:00"
"End:"	"2010-09-28"	"11:30:00"
"Storage interval:"	"0:10:00"



"Channel/Method"	"Comment"	"Range"	"Min"	"Max"
"U1  [V] Voltage"	""	""	115.626	140.903
"U2  [V] Voltage"	""	""	2.343	139.847
"U3  [V] Voltage"	""	""	117.375	142.982
"I5  [A] Current"	""	""	2.263	97.769
"I6  [A] Current"	""	""	29.698	115.588
"I7  [A] Current"	""	""	19.139	98.995
"S1-5  [VA] 1-Wattmeter"	""	""	280.000	11526.700
"S2-6  [VA] 1-Wattmeter"	""	""	140.000	14140.000
"S3-7  [VA] 1-Wattmeter"	""	""	2566.670	12226.700
"S1-7  [VA] 3-Wattmeter"	""	""	4620.000	36400.000
"PF1-5  [] 1-Wattmeter"	""	""	0.640	1.213
"PF2-6  [] 1-Wattmeter"	""	""	0.029	1.109
"PF3-7  [] 1-Wattmeter"	""	""	0.770	1.165
"PF1-7  [] 3-Wattmeter"	""		"	0.760	1.103
"Wp1-7  [Wh] Energy"	"10"	""	840.000	5600.000




Date	Time	"U1  [V]"	"U2  [V]"	"U3  [V]"	"I5  [A]"	"I6  [A]"	"I7  [A]"	"S1-5  [VA]"	"S2-6  [VA]"	"S3-7  [VA]"	"S1-7  [VA]"	"PF1-5  []"	"PF2-6  []"	"PF3-7  []"	"PF1-7  []"	"Wp1-7  [Wh]"	
"18/09/2010"	"02:00:00"	132.224	127.076	131.597	3.206	83.533	74.293	420.000	10640.000	9800.000	20860.000	0.758	0.856	0.997	0.920	3196.670	
"18/09/2010"	"02:10:00"	132.224	127.208	131.531	4.148	83.721	77.782	560.000	10640.000	10220.000	21420.000	0.747	0.855	0.997	0.920	3290.000	
"18/09/2010"	"02:20:00"	132.224	127.241	131.465	3.583	83.439	78.253	466.667	10640.000	10266.700	21420.000	0.792	0.855	0.997	0.922	3290.000	
"18/09/2010"	"02:30:00"	132.257	127.340	131.861	4.903	83.816	71.936	606.666	10686.700	9473.330	20860.000	0.801	0.855	0.997	0.918	3173.330	
"18/09/2010"	"02:40:00"	132.488	127.472	131.960	3.677	83.250	73.162	466.667	10593.300	9660.000	20720.000	0.783	0.855	0.996	0.919	3173.330	
"18/09/2010"	"02:50:00"	132.356	127.406	132.026	3.960	82.779	69.862	513.333	10546.700	9240.000	20300.000	0.786	0.856	0.997	0.918	3103.330	
"18/09/2010"	"03:00:00"	132.389	127.241	131.795	4.054	83.250	73.162	513.333	10593.300	9660.000	20860.000	0.789	0.856	0.996	0.919	3196.670	
"18/09/2010"	"03:10:00"	132.554	127.472	132.059	3.488	82.779	71.748	466.667	10546.700	9473.330	20440.000	0.815	0.856	0.997	0.920	3150.000	
"18/09/2010"	"03:20:00"	132.686	127.571	132.092	4.903	83.533	73.068	606.666	10686.700	9660.000	21000.000	0.799	0.854	0.996	0.918	3196.670	
"18/09/2010"	"03:30:00"	132.455	127.406	132.026	3.206	82.779	70.334	420.000	10546.700	9286.660	20300.000	0.800	0.855	0.997	0.919	3103.330	
"18/09/2010"	"03:40:00"	132.488	127.472	131.894	4.054	76.179	67.976	513.333	9706.660	8960.000	19180.000	0.760	0.860	0.994	0.919	2940.000	
"18/09/2010"	"03:50:00"	132.554	127.538	132.059	3.206	76.273	66.280	420.000	9753.330	8773.330	18900.000	0.774	0.858	0.992	0.919	2893.330	
"18/09/2010"	"04:00:00"	132.488	127.703	132.059	4.903	75.142	66.845	606.666	9613.330	8820.000	19040.000	0.777	0.861	0.993	0.920	2916.670	
"18/09/2010"	"04:10:00"	132.389	127.538	132.224	3.488	74.105	59.586	466.667	9473.330	7886.660	17780.000	0.764	0.865	0.992	0.918	2730.000	
"18/09/2010"	"04:20:00"	132.554	127.802	132.092	3.583	74.953	65.997	466.667	9613.330	8726.660	18760.000	0.763	0.862	0.994	0.921	2893.330	
"18/09/2010"	"04:30:00"	132.488	127.769	132.191	3.866	75.048	62.885	513.333	9613.330	8306.660	18480.000	0.757	0.862	0.994	0.919	2823.330	
"18/09/2010"	"04:40:00"	132.587	127.802	132.158	4.337	75.425	66.562	513.333	9660.000	8820.000	19040.000	0.802	0.860	0.992	0.920	2916.670	
"18/09/2010"	"04:50:00"	132.587	127.802	132.488	3.866	74.293	58.077	513.333	9520.000	7700.000	17780.000	0.757	0.868	0.992	0.919	2706.670	
"18/09/2010"	"05:00:00"	132.785	127.934	132.521	3.300	73.822	60.434	420.000	9473.330	8026.660	17920.000	0.770	0.874	0.989	0.923	2753.330	
"18/09/2010"	"05:10:00"	132.785	128.000	132.620	4.054	70.428	56.946	513.333	9006.660	7513.330	17080.000	0.747	0.874	0.987	0.919	2613.330	
"18/09/2010"	"05:20:00"	132.653	128.000	132.587	3.206	65.525	49.215	420.000	8400.000	6533.330	15400.000	0.777	0.879	0.986	0.921	2356.670	
"18/09/2010"	"05:30:00"	130.772	125.856	129.980	4.903	67.128	49.686	606.666	8446.660	6486.660	15540.000	0.795	0.880	0.988	0.923	2380.000	
"18/09/2010"	"05:40:00"	130.409	125.592	129.716	3.017	62.225	47.518	373.333	7840.000	6160.000	14420.000	0.804	0.865	0.976	0.911	2193.330	
"18/09/2010"	"05:50:00"	131.069	126.483	130.145	4.054	57.983	54.400	513.333	7326.660	7093.330	14980.000	0.768	0.858	0.971	0.908	2263.330	
"18/09/2010"	"06:00:00"	131.729	127.175	130.970	3.300	54.966	50.440	420.000	7000.000	6626.660	14000.000	0.795	0.866	0.972	0.914	2146.670	
"18/09/2010"	"06:10:00"	131.828	127.406	130.970	4.714	55.531	53.834	606.666	7093.330	7046.660	14700.000	0.795	0.866	0.980	0.919	2263.330	
"18/09/2010"	"06:20:00"	131.663	127.274	131.366	3.300	57.700	44.312	420.000	7326.660	5740.000	13580.000	0.783	0.868	0.979	0.913	2053.330	
"18/09/2010"	"06:30:00"	131.465	127.010	131.201	6.977	60.811	42.898	840.000	7700.000	5600.000	14140.000	0.790	0.869	0.974	0.907	2146.670	
"18/09/2010"	"06:40:00"																
"18/09/2010"	"06:50:00"	140.903	139.847	142.982	23.759	50.346	43.935	3313.330	7000.000	6253.330	16380.000	0.854	0.797	0.951	0.866	2333.330	
"18/09/2010"	"07:00:00"	132.818	131.069	134.303	34.507	50.629	57.417	4573.330	6626.660	7653.330	18900.000	0.946	0.861	0.909	0.901	2823.330	
"18/09/2010"	"07:10:00"	127.703	125.526	129.056	46.386	67.694	70.711	5786.660	8446.660	9053.330	23380.000	0.934	0.836	0.913	0.890	3453.330	
"18/09/2010"	"07:20:00"	129.023	126.780	130.376	45.915	69.108	69.485	5833.330	8726.660	9006.660	23520.000	0.930	0.829	0.905	0.883	3453.330	
"18/09/2010"	"07:30:00"	130.046	127.703	131.465	37.052	64.111	63.545	4760.000	8166.660	8306.660	21140.000	0.972	0.866	0.948	0.922	3266.670	
"18/09/2010"	"07:40:00"	129.221	126.681	130.376	49.498	79.290	81.082	6393.330	10033.300	10593.300	27020.000	0.901	0.835	0.893	0.873	3943.330	
"18/09/2010"	"07:50:00"	128.957	126.582	130.013	50.817	73.350	81.364	6580.000	9286.660	10593.300	26460.000	0.889	0.810	0.887	0.861	3803.330	
"18/09/2010"	"08:00:00"	127.967	125.691	128.990	49.969	67.882	77.876	6346.660	8493.330	10033.300	24920.000	0.891	0.788	0.868	0.846	3500.000	
"18/09/2010"	"08:10:00"	125.856	123.546	127.505	69.485	86.078	69.014	8680.000	10593.300	8726.660	28000.000	0.932	0.938	0.914	0.929	4340.000	
"18/09/2010"	"08:20:00"	123.381	121.236	125.328	75.425	86.738	68.354	9240.000	10500.000	8493.330	28280.000	0.922	0.956	0.900	0.928	4363.330	
"18/09/2010"	"08:30:00"	122.292	120.312	124.404	80.233	86.738	69.014	9800.000	10406.700	8540.000	28700.000	0.929	0.953	0.887	0.925	4433.330	
"18/09/2010"	"08:40:00"	122.457	120.213	124.602	85.230	95.601	71.465	10406.700	11480.000	8866.660	30800.000	0.926	0.953	0.861	0.918	4713.330	
"18/09/2010"	"08:50:00"	121.797	119.256	123.777	80.893	99.844	68.636	9846.660	11806.700	8446.660	30100.000	0.924	0.945	0.863	0.916	4596.670	
"18/09/2010"	"09:00:00"	120.609	118.134	122.721	82.402	100.881	69.296	9893.330	11900.000	8400.000	30100.000	0.939	0.966	0.892	0.937	4690.000	
"18/09/2010"	"09:10:00"	120.510	118.068	122.655	81.176	97.958	69.108	9753.330	11526.700	8446.660	29820.000	0.938	0.963	0.880	0.931	4620.000	
"18/09/2010"	"09:20:00"	120.477	118.332	122.622	78.159	90.038	61.565	9426.660	10640.000	7513.330	27580.000	0.948	0.973	0.901	0.945	4340.000	
"18/09/2010"	"09:30:00"	121.170	118.629	123.084	74.482	92.867	63.451	9006.660	10966.700	7746.660	27720.000	0.957	0.979	0.908	0.952	4410.000	
"18/09/2010"	"09:40:00"	121.302	118.497	123.150	74.199	96.826	67.599	9006.660	11433.300	8306.660	28700.000	0.962	0.975	0.907	0.951	4550.000	
"18/09/2010"	"09:50:00"	119.619	116.583	121.203	67.034	101.446	70.334	7980.000	11853.300	8493.330	28280.000	0.962	0.980	0.930	0.960	4526.670	
"18/09/2010"	"10:00:00"	118.893	116.319	120.840	67.599	93.432	61.565	8026.660	10873.300	7420.000	26320.000	0.958	0.977	0.904	0.951	4176.670	
"18/09/2010"	"10:10:00"	118.464	115.857	120.279	68.731	94.752	65.242	8120.000	10966.700	7793.330	26880.000	0.955	0.978	0.913	0.952	4270.000	
"18/09/2010"	"10:20:00"	117.705	114.867	119.421	78.630	104.369	75.613	9240.000	11946.700	8960.000	30100.000	0.927	0.955	0.865	0.920	4620.000	
"18/09/2010"	"10:30:00"	117.804	115.263	119.289	79.950	99.089	79.384	9380.000	11340.000	9426.660	30100.000	0.924	0.955	0.865	0.917	4596.670	
"18/09/2010"	"10:40:00"	117.606	115.560	118.827	76.273	84.947	81.364	8913.330	9753.330	9613.330	28280.000	0.933	0.966	0.891	0.930	4363.330	
"18/09/2010"	"10:50:00"	117.111	115.263	118.332	81.836	84.570	85.230	9520.000	9706.660	10033.300	29260.000	0.921	0.950	0.872	0.914	4456.670	
"18/09/2010"	"11:00:00"	116.682	114.900	117.969	80.610	78.442	78.253	9380.000	9006.660	9193.330	27580.000	0.920	0.963	0.853	0.912	4176.670	
"18/09/2010"	"11:10:00"	116.418	114.207	117.738	81.364	76.273	76.085	9473.330	8680.000	8913.330	27020.000	0.920	0.964	0.843	0.909	4106.670	
"18/09/2010"	"11:20:00"	119.751	116.781	121.137	76.179	80.516	75.048	9100.000	9426.660	9100.000	27580.000	0.920	0.951	0.854	0.909	4176.670	
"18/09/2010"	"11:30:00"	120.873	112.161	122.292	74.953	89.850	78.253	9006.660	10033.300	9520.000	28560.000	0.926	0.953	0.872	0.918	4363.330	
"18/09/2010"	"11:40:00"	120.939	74.345	121.896	63.545	78.442	74.105	7653.330	4106.670	9006.660	20860.000	0.942	0.516	0.932	0.935	3243.330	
"18/09/2010"	"11:50:00"	120.609	103.978	121.995	58.171	73.916	59.020	6953.330	7093.330	7140.000	21140.000	0.891	0.835	0.950	0.935	3313.330	
"18/09/2010"	"12:00:00"	120.840	115.890	122.226	57.888	75.613	60.246	7000.000	8726.660	7326.660	23100.000	0.894	0.967	0.960	0.943	3616.670	
"18/09/2010"	"12:10:00"	122.259	118.530	123.381	48.555	69.485	61.094	5600.000	8166.660	7513.330	21280.000	0.898	0.918	0.961	0.927	3290.000	
"18/09/2010"	"12:20:00"	124.305	117.309	125.064	28.001	62.980	62.697	3406.670	7373.330	7840.000	18620.000	0.920	0.839	0.969	0.908	2823.330	
"18/09/2010"	"12:30:00"	124.404	113.646	125.097	19.233	56.191	57.700	2380.000	6393.330	7233.330	15960.000	0.904	0.832	0.979	0.909	2426.670	
"18/09/2010"	"12:40:00"	124.536	117.243	125.130	13.859	54.117	49.403	1540.000	6346.660	6160.000	14000.000	0.816	0.844	0.977	0.906	2123.330	
"18/09/2010"	"12:50:00"	124.536	120.807	124.635	3.017	39.504	43.652	373.333	4760.000	5413.330	10500.000	0.675	0.804	0.971	0.886	1563.330	
"18/09/2010"	"13:00:00"	124.470	120.840	124.602	2.451	39.504	43.558	280.000	4760.000	5413.330	10500.000	0.659	0.796	0.969	0.882	1540.000	
"18/09/2010"	"13:10:00"	123.942	117.969	123.744	2.640	39.692	49.215	326.667	4666.670	6066.660	11060.000	0.669	0.786	0.973	0.886	1633.330	
"18/09/2010"	"13:20:00"	123.942	120.510	123.612	3.394	39.032	53.080	373.333	4713.330	6580.000	11620.000	0.723	0.773	0.977	0.888	1726.670	
"18/09/2010"	"13:30:00"	123.942	120.543	123.810	2.828	40.824	49.120	326.667	4946.670	6066.660	11340.000	0.672	0.806	0.983	0.897	1703.330	
"18/09/2010"	"13:40:00"	124.239	120.873	123.909	2.263	37.147	50.817	280.000	4480.000	6300.000	11060.000	0.655	0.795	0.979	0.897	1656.670	
"18/09/2010"	"13:50:00"	124.701	121.368	124.305	2.546	34.978	52.892	280.000	4246.670	6533.330	11060.000	0.654	0.756	0.974	0.882	1633.330	
"18/09/2010"	"14:00:00"	124.470	120.774	124.041	2.546	42.238	56.946	326.667	5086.670	7093.330	12460.000	0.663	0.784	0.976	0.891	1843.330	
"18/09/2010"	"14:10:00"	123.579	118.860	123.249	3.488	45.820	57.983	373.333	5460.000	7140.000	13020.000	0.724	0.815	0.978	0.904	1960.000	
"18/09/2010"	"14:20:00"	123.513	118.101	123.084	2.451	46.386	57.794	280.000	5506.670	7140.000	12880.000	0.670	0.817	0.979	0.903	1936.670	
"18/09/2010"	"14:30:00"	123.612	119.652	123.051	2.451	45.820	58.077	280.000	5506.670	7140.000	12880.000	0.668	0.814	0.977	0.901	1936.670	
"18/09/2010"	"14:40:00"	123.546	119.685	123.018	2.451	46.103	58.266	280.000	5506.670	7186.660	13020.000	0.671	0.810	0.976	0.899	1936.670	
"18/09/2010"	"14:50:00"	123.513	119.553	122.952	3.677	47.140	59.774	420.000	5646.660	7373.330	13440.000	0.716	0.820	0.976	0.904	2030.000	
"18/09/2010"	"15:00:00"	123.744	119.982	123.117	2.640	42.426	56.757	326.667	5086.670	7000.000	12460.000	0.674	0.823	0.978	0.907	1866.670	
"18/09/2010"	"15:10:00"	124.206	120.477	123.579	3.771	44.029	59.020	420.000	5273.330	7280.000	13020.000	0.696	0.826	0.977	0.908	1960.000	
"18/09/2010"	"15:20:00"	124.140	120.543	123.744	9.711	49.498	61.565	1213.330	5973.330	7606.660	14840.000	0.841	0.835	0.973	0.907	2240.000	
"18/09/2010"	"15:30:00"	124.338	120.477	123.645	9.994	55.154	67.505	1260.000	6626.660	8353.330	16240.000	0.868	0.855	0.979	0.920	2496.670	
"18/09/2010"	"15:40:00"	124.239	117.441	123.678	10.654	49.875	61.942	1306.670	5833.330	7653.330	14840.000	0.881	0.862	0.979	0.924	2286.670	
"18/09/2010"	"15:50:00"	124.800	116.418	124.173	9.805	53.363	65.902	1213.330	6206.660	8166.660	15540.000	0.868	0.854	0.982	0.922	2403.330	
"18/09/2010"	"16:00:00"	125.328	119.322	124.734	9.994	54.117	66.562	1260.000	6440.000	8306.660	15960.000	0.866	0.855	0.979	0.920	2450.000	
"18/09/2010"	"16:10:00"	126.021	122.061	125.493	10.088	52.609	63.451	1260.000	6393.330	7980.000	15680.000	0.865	0.877	0.976	0.926	2426.670	
"18/09/2010"	"16:20:00"	125.526	121.500	124.965	9.994	56.663	63.734	1260.000	6906.660	7980.000	16100.000	0.867	0.879	0.984	0.930	2496.670	
"18/09/2010"	"16:30:00"	124.767	120.774	124.338	10.277	56.946	63.640	1260.000	6860.000	7933.330	16100.000	0.881	0.865	0.985	0.926	2473.330	
"18/09/2010"	"16:40:00"	124.338	120.477	124.239	9.994	51.006	51.006	1260.000	6160.000	6300.000	13720.000	0.866	0.885	0.972	0.924	2100.000	
"18/09/2010"	"16:50:00"	124.866	120.543	124.602	9.899	68.636	67.599	1260.000	8260.000	8353.330	17920.000	0.866	0.868	0.993	0.926	2753.330	
"18/09/2010"	"17:00:00"	125.790	121.566	125.559	9.711	63.922	63.640	1213.330	7746.660	7980.000	16940.000	0.866	0.875	0.991	0.929	2636.670	
"18/09/2010"	"17:10:00"	125.757	121.269	125.559	10.560	70.239	65.997	1306.670	8540.000	8306.660	18060.000	0.875	0.870	0.994	0.928	2800.000	
"18/09/2010"	"17:20:00"	125.592	120.939	125.262	9.994	69.108	66.091	1260.000	8353.330	8260.000	17920.000	0.862	0.876	0.992	0.929	2776.670	
"18/09/2010"	"17:30:00"	125.559	120.444	125.097	9.711	79.573	72.973	1213.330	9566.660	9100.000	19880.000	0.863	0.893	0.993	0.937	3103.330	
"18/09/2010"	"17:40:00"	124.899	119.784	124.206	9.994	76.933	73.728	1260.000	9240.000	9146.660	19600.000	0.862	0.908	0.990	0.943	3080.000	
"18/09/2010"	"17:50:00"	124.404	118.959	123.513	7.071	80.610	76.839	840.000	9566.660	9380.000	19880.000	0.758	0.906	0.992	0.940	3103.330	
"18/09/2010"	"18:00:00"	123.942	118.299	122.853	3.488	74.482	68.825	373.333	8820.000	8446.660	17640.000	0.796	0.928	0.992	0.956	2823.330	
"18/09/2010"	"18:10:00"	124.371	118.728	123.315	8.108	80.610	75.048	933.333	9566.660	9146.660	19600.000	0.839	0.924	0.990	0.952	3103.330	
"18/09/2010"	"18:20:00"	124.998	119.421	123.876	11.879	81.459	78.913	1493.330	9753.330	9660.000	20860.000	0.906	0.926	0.988	0.953	3313.330	
"18/09/2010"	"18:30:00"	124.866	119.454	124.041	11.785	83.627	79.290	1493.330	9986.660	9753.330	21280.000	0.915	0.922	0.991	0.953	3383.330	
"18/09/2010"	"18:40:00"	125.196	119.553	124.404	13.199	87.210	78.819	1633.330	10453.300	9706.660	21840.000	0.917	0.928	0.993	0.956	3476.670	
"18/09/2010"	"18:50:00"	125.262	119.685	124.338	11.785	82.684	76.933	1493.330	9893.330	9473.330	20860.000	0.912	0.922	0.994	0.954	3313.330	
"18/09/2010"	"19:00:00"	125.526	119.850	124.668	11.974	85.701	76.273	1493.330	10266.700	9426.660	21280.000	0.905	0.924	0.994	0.954	3383.330	
"18/09/2010"	"19:10:00"	125.592	119.883	125.031	12.162	87.870	69.108	1540.000	10546.700	8633.330	20720.000	0.903	0.928	0.996	0.954	3290.000	
"18/09/2010"	"19:20:00"	125.625	119.916	125.130	12.162	89.001	67.034	1493.330	10686.700	8400.000	20580.000	0.918	0.928	0.996	0.955	3290.000	
"18/09/2010"	"19:30:00"	125.658	120.081	125.163	11.219	83.533	64.488	1400.000	9986.660	8073.330	19460.000	0.893	0.924	0.989	0.949	3080.000	
"18/09/2010"	"19:40:00"	125.658	119.718	124.998	10.182	88.907	67.976	1260.000	10640.000	8493.330	20440.000	0.887	0.924	0.989	0.949	3220.000	
"18/09/2010"	"19:50:00"	125.856	119.652	124.503	4.997	83.533	74.670	560.000	9986.660	9286.660	19880.000	0.810	0.923	0.991	0.952	3150.000	
"18/09/2010"	"20:00:00"	125.856	119.685	124.635	3.583	86.361	75.330	420.000	10360.000	9380.000	20160.000	0.781	0.912	0.994	0.948	3173.330	
"18/09/2010"	"20:10:00"	125.856	119.817	124.932	4.148	79.479	63.828	466.667	9520.000	7933.330	17920.000	0.834	0.916	0.992	0.948	2823.330	
"18/09/2010"	"20:20:00"	125.889	119.751	125.064	3.488	83.062	66.562	420.000	9940.000	8306.660	18760.000	0.804	0.911	0.994	0.946	2940.000	
"18/09/2010"	"20:30:00"	125.988	119.751	124.833	3.677	80.610	68.448	466.667	9660.000	8540.000	18620.000	0.809	0.911	0.991	0.945	2940.000	
"18/09/2010"	"20:40:00"	125.526	119.355	124.338	2.923	79.762	68.448	373.333	9520.000	8493.330	18340.000	0.836	0.909	0.993	0.946	2893.330	
"18/09/2010"	"20:50:00"	125.460	119.421	124.371	4.714	80.422	68.542	560.000	9613.330	8493.330	18620.000	0.840	0.906	0.994	0.945	2940.000	
"18/09/2010"	"21:00:00"	125.790	119.619	124.173	3.583	77.876	74.010	420.000	9333.330	9193.330	18900.000	0.818	0.909	0.992	0.947	2986.670	
"18/09/2010"	"21:10:00"	125.559	119.322	124.074	3.017	79.196	71.842	373.333	9426.660	8913.330	18760.000	0.829	0.905	0.994	0.946	2963.330	
"18/09/2010"	"21:20:00"	125.262	119.058	124.338	3.677	79.007	57.040	466.667	9426.660	7093.330	16940.000	0.803	0.908	0.994	0.941	2660.000	
"18/09/2010"	"21:30:00"	126.021	119.784	125.064	4.337	80.327	61.000	513.333	9613.330	7560.000	17640.000	0.824	0.903	0.992	0.939	2776.670	
"18/09/2010"	"21:40:00"	126.087	120.015	124.932	3.300	74.670	62.885	420.000	8960.000	7840.000	17220.000	0.774	0.898	0.990	0.937	2683.330	
"18/09/2010"	"21:50:00"	126.450	120.411	125.295	3.488	78.536	67.599	420.000	9473.330	8493.330	18340.000	0.749	0.884	0.993	0.931	2846.670	
"18/09/2010"	"22:00:00"	126.845	120.939	125.790	3.017	72.785	60.151	373.333	8820.000	7560.000	16800.000	0.752	0.894	0.991	0.935	2613.330	
"18/09/2010"	"22:10:00"	126.681	120.807	125.592	4.054	80.044	67.128	466.667	9660.000	8446.660	18620.000	0.778	0.880	0.996	0.931	2893.330	
"18/09/2010"	"22:20:00"	126.648	120.609	125.394	3.583	79.573	67.411	420.000	9613.330	8446.660	18480.000	0.738	0.881	0.995	0.930	2870.000	
"18/09/2010"	"22:30:00"	127.010	121.071	125.559	3.017	73.350	65.808	373.333	8913.330	8260.000	17500.000	0.746	0.890	0.995	0.936	2730.000	
"18/09/2010"	"22:40:00"	127.043	121.005	125.196	3.206	74.670	76.556	420.000	9053.330	9566.660	19040.000	0.759	0.881	0.994	0.935	2963.330	
"18/09/2010"	"22:50:00"	126.714	120.642	124.734	3.583	76.368	80.422	466.667	9193.330	10033.300	19740.000	0.766	0.877	0.994	0.934	3056.670	
"18/09/2010"	"23:00:00"	125.988	119.916	123.942	3.960	75.236	81.553	466.667	9006.660	10126.700	19600.000	0.825	0.880	0.993	0.937	3056.670	
"18/09/2010"	"23:10:00"	126.054	119.982	123.975	3.488	74.765	79.573	420.000	8960.000	9846.660	19320.000	0.760	0.880	0.993	0.935	3010.000	
"18/09/2010"	"23:20:00"	125.955	120.147	124.305	3.206	65.525	62.320	373.333	7886.660	7746.660	15960.000	0.767	0.894	0.987	0.936	2496.670	
"18/09/2010"	"23:30:00"	126.021	120.114	124.470	3.111	75.519	70.145	373.333	9053.330	8726.660	18200.000	0.762	0.881	0.994	0.932	2823.330	
"18/09/2010"	"23:40:00"	126.153	120.279	124.470	4.431	76.745	75.425	513.333	9240.000	9333.330	19040.000	0.781	0.880	0.993	0.933	2963.330	
"18/09/2010"	"23:50:00"	126.615	120.609	124.602	3.017	72.879	77.688	373.333	8820.000	9660.000	18900.000	0.762	0.886	0.989	0.936	2940.000	
"19/09/2010"	"00:00:00"	127.010	121.104	124.932	3.111	73.445	80.422	373.333	8866.660	10033.300	19320.000	0.753	0.875	0.991	0.933	3010.000	
"19/09/2010"	"00:10:00"	128.627	123.216	127.439	3.488	73.822	68.636	420.000	9100.000	8773.330	18200.000	0.728	0.879	0.993	0.930	2823.330	
"19/09/2010"	"00:20:00"	129.056	123.381	127.769	3.771	77.876	72.691	466.667	9613.330	9286.660	19320.000	0.773	0.885	0.995	0.936	3010.000	
"19/09/2010"	"00:30:00"	129.419	123.744	128.363	3.488	86.173	76.745	466.667	10686.700	9846.660	21000.000	0.720	0.869	0.997	0.926	3243.330	
"19/09/2010"	"00:40:00"	130.079	124.437	128.891	2.734	85.136	78.724	373.333	10593.300	10173.300	21140.000	0.742	0.857	0.997	0.922	3243.330	
"19/09/2010"	"00:50:00"	130.046	124.569	129.023	3.300	83.627	76.179	420.000	10406.700	9846.660	20720.000	0.725	0.856	0.997	0.920	3173.330	
"19/09/2010"	"01:00:00"	130.178	124.668	129.221	4.243	84.758	73.728	513.333	10593.300	9520.000	20580.000	0.765	0.859	0.997	0.922	3173.330	
"19/09/2010"	"01:10:00"	130.805	125.394	129.815	2.828	82.024	74.670	373.333	10266.700	9706.660	20300.000	0.733	0.853	0.997	0.919	3126.670	
"19/09/2010"	"01:20:00"	131.003	125.724	130.211	3.488	81.082	71.182	466.667	10220.000	9286.660	19880.000	0.720	0.856	0.995	0.918	3056.670	
"19/09/2010"	"01:30:00"	131.003	125.889	130.310	3.300	76.462	65.148	420.000	9613.330	8493.330	18620.000	0.725	0.859	0.996	0.919	2846.670	
"19/09/2010"	"01:40:00"	131.201	125.988	130.475	3.960	77.876	67.222	466.667	9800.000	8773.330	19040.000	0.766	0.865	0.995	0.923	2940.000	
"19/09/2010"	"01:50:00"	131.399	126.384	130.673	3.677	74.010	67.788	466.667	9333.330	8866.660	18760.000	0.726	0.853	0.995	0.918	2870.000	
"19/09/2010"	"02:00:00"	131.795	126.714	131.201	3.017	75.896	67.222	373.333	9613.330	8820.000	18900.000	0.743	0.849	0.994	0.915	2870.000	
"19/09/2010"	"02:10:00"	130.706	125.757	130.145	3.394	76.462	66.939	420.000	9613.330	8726.660	18760.000	0.741	0.853	0.995	0.916	2870.000	
"19/09/2010"	"02:20:00"	129.947	124.899	129.419	3.677	78.159	63.922	466.667	9753.330	8260.000	18480.000	0.740	0.862	0.997	0.919	2846.670	
"19/09/2010"	"02:30:00"	130.145	125.163	129.353	4.054	75.519	68.919	466.667	9473.330	8913.330	18900.000	0.799	0.861	0.997	0.925	2916.670	
"19/09/2010"	"02:40:00"	130.112	125.031	129.320	3.394	75.330	67.599	420.000	9426.660	8773.330	18620.000	0.755	0.861	0.996	0.922	2870.000	
"19/09/2010"	"02:50:00"	130.178	125.262	129.386	3.677	75.048	69.296	466.667	9380.000	8960.000	18900.000	0.750	0.857	0.996	0.920	2893.330	
"19/09/2010"	"03:00:00"	130.310	125.064	129.518	2.828	77.310	68.259	373.333	9660.000	8866.660	18900.000	0.779	0.860	0.996	0.922	2893.330	
"19/09/2010"	"03:10:00"	130.310	125.361	129.683	4.620	76.839	67.505	560.000	9613.330	8773.330	19040.000	0.784	0.855	0.997	0.919	2916.670	
"19/09/2010"	"03:20:00"	130.277	125.526	129.815	3.583	68.731	60.340	466.667	8633.330	7840.000	16940.000	0.756	0.860	0.993	0.919	2590.000	
"19/09/2010"	"03:30:00"	130.508	125.757	129.980	3.206	69.391	65.997	420.000	8726.660	8586.660	17780.000	0.772	0.860	0.994	0.922	2730.000	
"19/09/2010"	"03:40:00"	130.541	125.889	130.145	3.677	66.751	61.565	466.667	8400.000	8026.660	16940.000	0.763	0.856	0.990	0.917	2590.000	
"19/09/2010"	"03:50:00"	130.838	125.922	130.112	3.583	67.034	65.902	466.667	8446.660	8586.660	17500.000	0.782	0.854	0.987	0.918	2683.330	
"19/09/2010"	"04:00:00"	130.904	126.252	130.607	4.148	67.788	60.623	513.333	8540.000	7933.330	16940.000	0.812	0.857	0.990	0.918	2590.000	
"19/09/2010"	"04:10:00"	130.904	126.384	130.739	3.771	68.165	60.151	513.333	8633.330	7886.660	16940.000	0.763	0.857	0.992	0.917	2590.000	
"19/09/2010"	"04:20:00"	131.201	126.615	130.970	3.488	66.657	59.020	466.667	8446.660	7746.660	16660.000	0.780	0.854	0.992	0.916	2543.330	
"19/09/2010"	"04:30:00"	131.762	127.142	131.366	3.206	67.317	62.037	420.000	8540.000	8166.660	17080.000	0.784	0.853	0.990	0.917	2613.330	
"19/09/2010"	"04:40:00"	131.894	127.241	131.531	4.714	68.636	63.262	560.000	8726.660	8353.330	17640.000	0.796	0.854	0.987	0.916	2683.330	
